period,org_code,parent_org,org_name,ae_attendances_type_1,ae_attendances_type_2,ae_attendances_other_ae_department,ae_attendances_booked_appointments_type_1,ae_attendances_booked_appointments_type_2,ae_attendances_booked_appointments_other_department,attendances_over_4hrs_type_1,attendances_over_4hrs_type_2,attendances_over_4hrs_other_department,attendances_over_4hrs_booked_appointments_type_1,attendances_over_4hrs_booked_appointments_type_2,attendances_over_4hrs_booked_appointments_other_department,patients_who_have_waited_412_hs_from_dta_to_admission,patients_who_have_waited_12_hrs_from_dta_to_admission,emergency_admissions_via_ae__type_1,emergency_admissions_via_ae__type_2,emergency_admissions_via_ae__other_ae_department,other_emergency_admissions,source_file,unnamed_22,unnamed_23,unnamed_24,unnamed_25,unnamed_26,a,Postcode,latitude,longitude
MSitAE-OCTOBER-2024,RWF,NHS ENGLAND SOUTH EAST ,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,18434,0,2087,735,0,164,3668,0,2,79,0,0,887,168,5145,0,0,953,Monthly-AE-October-2024-revised.csv,,,,,,,ME16 9QQ,51.273662,0.483974
MSitAE-OCTOBER-2024,RWG,NHS ENGLAND EAST OF ENGLAND ,WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST,8674,0,7607,0,0,826,3662,0,145,0,0,0,966,27,4424,0,0,604,Monthly-AE-October-2024-revised.csv,,,,,,,WD18 0HB,51.648921,-0.404187
MSitAE-OCTOBER-2024,RWP,NHS ENGLAND MIDLANDS ,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,13269,0,5778,228,0,10,6573,0,72,89,0,0,786,487,3335,0,0,943,Monthly-AE-October-2024-revised.csv,,,,,,,WR5 1DD,52.191193,-2.181158
MSitAE-OCTOBER-2024,RXW,NHS ENGLAND MIDLANDS ,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,10608,0,2459,0,0,0,6001,0,244,0,0,0,461,1060,3261,0,208,2262,Monthly-AE-October-2024-revised.csv,,,,,,,SY3 8XQ,52.709274,-2.793689
MSitAE-OCTOBER-2024,Y03007,NHS ENGLAND MIDLANDS ,ERDINGTON GP HEALTH & WELLBEING WIC,0,0,0,0,0,2637,0,0,0,0,0,0,0,0,0,0,0,0,Monthly-AE-October-2024-revised.csv,,,,,,,NOT AVAILABLE,,
MSitAE-OCTOBER-2024,ARN03,NHS ENGLAND NORTH EAST AND YORKSHIRE ,LOCAL CARE DIRECT,0,0,2162,0,0,297,0,0,0,0,0,0,0,0,0,0,0,0,Monthly-AE-October-2024-revised.csv,,,,,,,NOT AVAILABLE,,
MSitAE-OCTOBER-2024,NNF09,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BRANSHOLME HEALTH CENTRE,0,0,3742,0,0,0,0,0,219,0,0,0,0,0,0,0,0,0,Monthly-AE-October-2024-revised.csv,,,,,,,NOT AVAILABLE,,
MSitAE-OCTOBER-2024,NNF16,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BRIDLINGTON HOSPITAL,0,0,1507,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,Monthly-AE-October-2024-revised.csv,,,,,,,NOT AVAILABLE,,
MSitAE-OCTOBER-2024,NNF94,NHS ENGLAND NORTH EAST AND YORKSHIRE ,EAST RIDING COMMUNITY HOSPITAL,0,0,2749,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,Monthly-AE-October-2024-revised.csv,,,,,,,NOT AVAILABLE,,
MSitAE-OCTOBER-2024,NNFA7,NHS ENGLAND NORTH EAST AND YORKSHIRE ,GOOLE & DISTRICT HOSPITAL,0,0,1612,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,Monthly-AE-October-2024-revised.csv,,,,,,,NOT AVAILABLE,,
MSitAE-OCTOBER-2024,NTP11,NHS ENGLAND SOUTH EAST ,PRACTICE PLUS GROUP HOSPITAL - SOUTHAMPTON,0,0,5533,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,Monthly-AE-October-2024-revised.csv,,,,,,,NOT AVAILABLE,,
MSitAE-OCTOBER-2024,R0B,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,12481,1230,6020,553,0,1411,5966,44,284,274,0,59,925,2,4875,11,0,1509,Monthly-AE-October-2024-revised.csv,,,,,,,SR4 7TP,54.902214,-1.410327
MSitAE-OCTOBER-2024,R0D,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,13526,0,4825,0,0,0,5454,0,0,0,0,0,898,214,4188,4,0,2535,Monthly-AE-October-2024-revised.csv,,,,,,,BH15 2JB,50.721987,-1.973117
MSitAE-OCTOBER-2024,R1K,NHS ENGLAND LONDON,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,13495,0,14954,0,0,0,7150,0,100,0,0,0,691,674,6502,0,0,293,Monthly-AE-October-2024-revised.csv,,,,,,,HA1 3UJ,51.575407,-0.322037
MSitAE-OCTOBER-2024,RAE,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,9611,1056,3218,0,0,0,2598,0,0,0,0,0,754,62,2692,0,39,1456,Monthly-AE-October-2024-revised.csv,,,,,,,BD9 6RJ,53.80598,-1.794697
MSitAE-OCTOBER-2024,RAJ,NHS ENGLAND EAST OF ENGLAND ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,31183,0,5670,4,0,1,10649,0,274,3,0,0,3190,40,9034,0,228,1274,Monthly-AE-October-2024-revised.csv,,,,,,,SS0 0RY,51.553838,0.688617
MSitAE-OCTOBER-2024,RAS,NHS ENGLAND LONDON,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,6235,0,6588,0,0,0,3739,0,63,0,0,0,468,13,2080,0,0,100,Monthly-AE-October-2024-revised.csv,,,,,,,UB8 3NN,51.526077,-0.461175
MSitAE-OCTOBER-2024,RBK,NHS ENGLAND MIDLANDS ,WALSALL HEALTHCARE NHS TRUST,10098,0,4486,23,0,151,3507,0,285,7,0,0,1168,100,4238,0,0,737,Monthly-AE-October-2024-revised.csv,,,,,,,WS2 9PS,52.58233,-1.998924
MSitAE-OCTOBER-2024,RBN,NHS ENGLAND NORTH WEST ,MERSEY AND WEST LANCASHIRE TEACHING HOSPITALS NHS TRUST,17574,0,7443,449,0,0,6758,0,147,78,0,0,610,393,7520,0,7,720,Monthly-AE-October-2024-revised.csv,,,,,,,L35 5DR,53.420469,-2.784954
MSitAE-OCTOBER-2024,RBS,NHS ENGLAND NORTH WEST ,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,5891,0,0,0,0,0,1058,0,0,0,0,0,0,0,951,0,0,336,Monthly-AE-October-2024-revised.csv,,,,,,,L12 2AP,53.421263,-2.897795
MSitAE-OCTOBER-2024,RCB,NHS ENGLAND NORTH EAST AND YORKSHIRE ,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,11390,397,6558,0,0,0,6641,0,240,0,0,0,969,785,4848,0,0,1624,Monthly-AE-October-2024-revised.csv,,,,,,,YO31 8HE,53.968952,-1.084285
MSitAE-OCTOBER-2024,RCF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,AIREDALE NHS FOUNDATION TRUST,6010,243,0,439,0,0,2557,0,0,0,0,0,509,212,1591,0,0,543,Monthly-AE-October-2024-revised.csv,,,,,,,BD20 6TD,53.897957,-1.962728
MSitAE-OCTOBER-2024,RCU,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST,4852,0,334,353,0,34,420,0,0,31,0,0,7,0,1148,0,0,143,Monthly-AE-October-2024-revised.csv,,,,,,,S10 2TH,53.380599,-1.490629
MSitAE-OCTOBER-2024,RD8,NHS ENGLAND EAST OF ENGLAND ,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,8699,0,5036,532,0,179,3453,0,127,202,0,0,758,0,2139,0,0,469,Monthly-AE-October-2024-revised.csv,,,,,,,MK6 5LD,52.026384,-0.73576
MSitAE-OCTOBER-2024,REF,NHS ENGLAND SOUTH WEST ,ROYAL CORNWALL HOSPITALS NHS TRUST,6319,0,11920,0,0,0,3890,0,855,0,0,0,565,689,2354,0,46,1313,Monthly-AE-October-2024-revised.csv,,,,,,,TR1 3LJ,50.266686,-5.091464
MSitAE-OCTOBER-2024,REP,NHS ENGLAND NORTH WEST ,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,0,1427,0,0,139,0,0,146,0,0,0,0,0,0,0,113,0,8,Monthly-AE-October-2024-revised.csv,,,,,,,L8 7SS,53.398461,-2.960077
MSitAE-OCTOBER-2024,RGT,NHS ENGLAND EAST OF ENGLAND ,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,11235,0,5746,229,0,280,5553,0,123,95,0,12,676,573,2846,0,20,406,Monthly-AE-October-2024-revised.csv,,,,,,,CB2 0QQ,52.173741,0.139114
MSitAE-OCTOBER-2024,RH8,NHS ENGLAND SOUTH WEST ,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,12376,0,4635,1180,0,75,5046,0,5,409,0,0,1712,109,4090,0,0,2289,Monthly-AE-October-2024-revised.csv,,,,,,,EX2 5DW,50.716703,-3.50668
MSitAE-OCTOBER-2024,RJE,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,13787,540,8450,755,0,547,7662,0,83,381,0,22,998,1126,5134,0,0,3897,Monthly-AE-October-2024-revised.csv,,,,,,,ST4 6QG,53.003262,-2.211798
MSitAE-OCTOBER-2024,RK9,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,9604,154,5208,0,0,0,4906,0,106,0,0,0,577,718,2947,0,0,1484,Monthly-AE-October-2024-revised.csv,,,,,,,PL6 8DH,50.41672,-4.113684
MSitAE-OCTOBER-2024,RKB,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,12224,837,6415,0,0,0,5748,157,229,0,0,0,102,39,1854,33,120,586,Monthly-AE-October-2024-revised.csv,,,,,,,CV2 2DX,52.421211,-1.438403
MSitAE-OCTOBER-2024,RL4,NHS ENGLAND MIDLANDS ,THE ROYAL WOLVERHAMPTON NHS TRUST,13180,0,8034,105,0,774,4103,0,84,18,0,0,984,553,5950,0,0,957,Monthly-AE-October-2024-revised.csv,,,,,,,WV10 0QP,52.599722,-2.095555
MSitAE-OCTOBER-2024,RMP,NHS ENGLAND NORTH WEST ,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,9228,0,2817,422,0,346,4461,0,0,0,0,0,582,475,1905,0,0,339,Monthly-AE-October-2024-revised.csv,,,,,,,OL6 9RW,53.49153,-2.071433
MSitAE-OCTOBER-2024,RN7,NHS ENGLAND SOUTH EAST ,DARTFORD AND GRAVESHAM NHS TRUST,11331,0,3867,0,0,0,3976,0,18,0,0,0,678,168,3152,0,0,433,Monthly-AE-October-2024-revised.csv,,,,,,,DA2 8DA,51.434952,0.258674
MSitAE-OCTOBER-2024,RNN,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,9056,0,1685,317,0,26,4164,0,46,77,0,0,776,725,2430,0,0,776,Monthly-AE-October-2024-revised.csv,,,,,,,CA2 7HY,54.896504,-2.957796
MSitAE-OCTOBER-2024,RNU,NHS ENGLAND SOUTH EAST ,OXFORD HEALTH NHS FOUNDATION TRUST,0,0,4116,0,0,0,0,0,449,0,0,0,0,0,0,0,0,0,Monthly-AE-October-2024-revised.csv,,,,,,,OX4 4XN,51.717422,-1.229479
MSitAE-OCTOBER-2024,RNZ,NHS ENGLAND SOUTH WEST ,SALISBURY NHS FOUNDATION TRUST,4690,376,1679,134,0,0,2061,0,0,61,0,0,483,3,1412,0,0,1040,Monthly-AE-October-2024-revised.csv,,,,,,,SP2 8BJ,51.043946,-1.789823
MSitAE-OCTOBER-2024,RRK,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,35181,336,1655,14,0,218,13653,0,18,5,0,5,2234,2232,11498,0,0,7137,Monthly-AE-October-2024-revised.csv,,,,,,,B15 2GW,52.451833,-1.942563
MSitAE-OCTOBER-2024,RTG,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,20565,0,9671,1830,0,32,9532,0,1,437,0,0,970,1095,4166,0,1,2043,Monthly-AE-October-2024-revised.csv,,,,,,,DE22 3NE,52.910425,-1.513523
MSitAE-OCTOBER-2024,RTK,NHS ENGLAND SOUTH EAST ,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,10318,0,0,0,0,0,3390,0,0,0,0,0,465,385,2878,0,0,584,Monthly-AE-October-2024-revised.csv,,,,,,,KT16 0PZ,51.377832,-0.52706
MSitAE-OCTOBER-2024,RVW,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,4918,0,11890,0,0,0,2682,0,39,0,0,0,228,3,1760,0,543,2470,Monthly-AE-October-2024-revised.csv,,,,,,,TS24 9AH,54.702398,-1.227837
MSitAE-OCTOBER-2024,RWA,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,9919,0,4728,0,0,0,5907,0,107,0,0,0,963,575,3652,0,0,2344,Monthly-AE-October-2024-revised.csv,,,,,,,HU3 2JZ,53.744113,-0.358146
MSitAE-OCTOBER-2024,RWE,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,22203,1913,0,0,0,0,9625,174,0,0,0,0,1490,1105,6432,2,0,3643,Monthly-AE-October-2024-revised.csv,,,,,,,LE1 5WW,52.6268,-1.135953
MSitAE-OCTOBER-2024,RXC,NHS ENGLAND SOUTH EAST ,EAST SUSSEX HEALTHCARE NHS TRUST,8782,0,2483,1446,0,1457,4124,0,61,0,0,0,236,71,3450,0,0,475,Monthly-AE-October-2024-revised.csv,,,,,,,TN37 7PT,50.88769,0.561978
MSitAE-OCTOBER-2024,RXK,NHS ENGLAND MIDLANDS ,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,13983,1112,8755,862,0,0,6437,159,257,0,0,0,887,185,2773,33,0,566,Monthly-AE-October-2024-revised.csv,,,,,,,B66 2QT,52.491258,-1.949846
MSitAE-OCTOBER-2024,RXR,NHS ENGLAND NORTH WEST ,EAST LANCASHIRE HOSPITALS NHS TRUST,13289,0,10241,0,0,0,4885,0,577,0,0,0,476,1119,4103,0,69,1632,Monthly-AE-October-2024-revised.csv,,,,,,,BB2 3HH,53.73556,-2.462716
MSitAE-OCTOBER-2024,RY2,NHS ENGLAND NORTH WEST ,BRIDGEWATER COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,0,0,3175,0,0,172,0,0,48,0,0,0,0,0,0,0,0,0,Monthly-AE-October-2024-revised.csv,,,,,,,WA3 7PG,53.414117,-2.527537
MSitAE-OCTOBER-2024,RY4,NHS ENGLAND EAST OF ENGLAND ,HERTFORDSHIRE COMMUNITY NHS TRUST,0,0,1192,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,Monthly-AE-October-2024-revised.csv,,,,,,,AL7 1BW,51.802232,-0.194122
MSitAE-OCTOBER-2024,RYG,NHS ENGLAND MIDLANDS ,COVENTRY AND WARWICKSHIRE PARTNERSHIP NHS TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,85,Monthly-AE-October-2024-revised.csv,,,,,,,CV6 6NY,52.456608,-1.486907
MSitAE-OCTOBER-2024,RYR,NHS ENGLAND SOUTH EAST ,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,22675,1532,5384,1305,0,1062,9442,34,445,420,0,28,1479,1413,8823,31,48,1478,Monthly-AE-October-2024-revised.csv,,,,,,,BN11 2DH,50.816691,-0.363429
MSitAE-OCTOBER-2024,Y02147,NHS ENGLAND LONDON,URGENT CARE CENTRE (QMS),0,0,7773,0,0,481,0,0,199,0,0,7,0,0,0,0,0,0,Monthly-AE-October-2024-revised.csv,,,,,,,NOT AVAILABLE,,
MSitAE-OCTOBER-2024,AJN,NHS ENGLAND NORTH EAST AND YORKSHIRE ,WORKINGTON HEALTH LIMITED,0,0,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Monthly-AE-October-2024-revised.csv,,,,,,,NOT AVAILABLE,,
MSitAE-OCTOBER-2024,R1F,NHS ENGLAND SOUTH EAST ,ISLE OF WIGHT NHS TRUST,4072,291,1357,20,0,14,1920,0,0,6,0,0,263,121,985,0,0,318,Monthly-AE-October-2024-revised.csv,,,,,,,PO30 5TG,50.710832,-1.301363
MSitAE-OCTOBER-2024,RA2,NHS ENGLAND SOUTH EAST ,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,6970,0,1411,771,0,7,2175,0,0,189,0,0,378,30,2445,0,0,1104,Monthly-AE-October-2024-revised.csv,,,,,,,GU2 7XX,51.241016,-0.607463
MSitAE-OCTOBER-2024,RC9,NHS ENGLAND EAST OF ENGLAND ,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,16766,0,8207,0,0,865,6847,0,0,0,0,0,81,49,4735,0,0,2331,Monthly-AE-October-2024-revised.csv,,,,,,,LU4 0DZ,51.894292,-0.474153
MSitAE-OCTOBER-2024,RD1,NHS ENGLAND SOUTH WEST ,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,8824,0,0,0,0,0,3593,0,0,0,0,0,742,123,2539,0,12,1668,Monthly-AE-October-2024-revised.csv,,,,,,,BA1 3NG,51.391665,-2.391218
MSitAE-OCTOBER-2024,RDE,NHS ENGLAND EAST OF ENGLAND ,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,14759,0,12190,830,0,276,7564,0,282,0,0,0,1263,541,6386,0,386,1167,Monthly-AE-October-2024-revised.csv,,,,,,,CO4 5JL,51.910164,0.899182
MSitAE-OCTOBER-2024,RDR,NHS ENGLAND SOUTH EAST ,SUSSEX COMMUNITY NHS FOUNDATION TRUST,0,0,11958,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,Monthly-AE-October-2024-revised.csv,,,,,,,BN2 3EW,50.831176,-0.114497
MSitAE-OCTOBER-2024,RFS,NHS ENGLAND MIDLANDS ,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,7336,0,6024,248,0,127,4047,0,307,117,0,11,1195,213,2948,0,266,681,Monthly-AE-October-2024-revised.csv,,,,,,,S44 5BL,53.236214,-1.400051
MSitAE-OCTOBER-2024,RHQ,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,9401,1200,7950,373,2,992,5243,0,193,186,0,28,1514,18,3820,0,0,3123,Monthly-AE-October-2024-revised.csv,,,,,,,S5 7AU,53.409821,-1.455965
MSitAE-OCTOBER-2024,RJ1,NHS ENGLAND LONDON,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,10724,763,7247,0,0,0,4889,67,353,0,0,0,189,76,2185,0,0,288,Monthly-AE-October-2024-revised.csv,,,,,,,SE1 7EH,51.497959,-0.118905
MSitAE-OCTOBER-2024,RJZ,NHS ENGLAND LONDON,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,15923,0,8840,60,0,1252,7443,0,542,19,0,1,1818,828,4072,0,0,311,Monthly-AE-October-2024-revised.csv,,,,,,,SE5 9RS,51.468077,-0.093916
MSitAE-OCTOBER-2024,RKE,NHS ENGLAND LONDON,WHITTINGTON HEALTH NHS TRUST,9209,0,0,0,0,0,2424,0,0,0,0,0,237,331,1357,0,0,50,Monthly-AE-October-2024-revised.csv,,,,,,,N19 5NF,51.566482,-0.139066
MSitAE-OCTOBER-2024,RLT,NHS ENGLAND MIDLANDS ,GEORGE ELIOT HOSPITAL NHS TRUST,6953,0,1734,0,0,0,2358,0,29,0,0,0,523,380,1151,0,0,39,Monthly-AE-October-2024-revised.csv,,,,,,,CV10 7DJ,52.51258,-1.478439
MSitAE-OCTOBER-2024,RN5,NHS ENGLAND SOUTH EAST ,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,13049,65,604,0,0,153,5325,0,0,0,0,0,241,23,4536,6,0,1205,Monthly-AE-October-2024-revised.csv,,,,,,,RG24 9NA,51.280633,-1.109918
MSitAE-OCTOBER-2024,RNA,NHS ENGLAND MIDLANDS ,THE DUDLEY GROUP NHS FOUNDATION TRUST,10125,0,4534,0,0,741,2666,0,116,0,0,0,2207,70,3683,0,0,2575,Monthly-AE-October-2024-revised.csv,,,,,,,DY1 2HQ,52.501908,-2.117684
MSitAE-OCTOBER-2024,RP5,NHS ENGLAND NORTH EAST AND YORKSHIRE ,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,13574,0,4089,0,0,0,5246,0,2,0,0,0,1059,271,4266,0,519,1213,Monthly-AE-October-2024-revised.csv,,,,,,,DN2 5LT,53.530805,-1.108942
MSitAE-OCTOBER-2024,RPA,NHS ENGLAND SOUTH EAST ,MEDWAY NHS FOUNDATION TRUST,9262,0,6334,351,0,910,3029,0,469,68,0,0,338,693,1830,0,0,622,Monthly-AE-October-2024-revised.csv,,,,,,,ME7 5NY,51.379862,0.542062
MSitAE-OCTOBER-2024,RQM,NHS ENGLAND LONDON,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,19934,0,6442,580,0,0,6299,0,76,0,0,0,1181,72,2850,0,0,397,Monthly-AE-October-2024-revised.csv,,,,,,,SW10 9NH,51.484308,-0.181644
MSitAE-OCTOBER-2024,RRF,NHS ENGLAND NORTH WEST ,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",7459,0,5095,0,0,0,3748,0,39,0,0,0,1249,429,2418,0,0,808,Monthly-AE-October-2024-revised.csv,,,,,,,WN1 2NN,53.55774,-2.629091
MSitAE-OCTOBER-2024,RTD,NHS ENGLAND NORTH EAST AND YORKSHIRE ,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,13523,1725,5578,0,0,1010,5402,157,0,0,0,0,709,31,3487,12,0,2912,Monthly-AE-October-2024-revised.csv,,,,,,,NE7 7DN,55.002783,-1.593392
MSitAE-OCTOBER-2024,RTE,NHS ENGLAND SOUTH WEST ,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,13122,0,0,207,0,0,5153,0,0,54,0,0,385,597,2666,0,0,2307,Monthly-AE-October-2024-revised.csv,,,,,,,GL53 7AN,51.89212,-2.071883
MSitAE-OCTOBER-2024,RTR,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,7962,0,9112,0,0,1695,4212,0,667,0,0,97,458,33,2977,0,131,2520,Monthly-AE-October-2024-revised.csv,,,,,,,TS4 3BW,54.551755,-1.214805
MSitAE-OCTOBER-2024,RVJ,NHS ENGLAND SOUTH WEST ,NORTH BRISTOL NHS TRUST,9291,0,0,26,0,0,3842,0,0,6,0,0,626,419,3223,0,0,2096,Monthly-AE-October-2024-revised.csv,,,,,,,BS10 5NB,51.494806,-2.591016
MSitAE-OCTOBER-2024,RVR,NHS ENGLAND LONDON,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,11283,347,1356,318,1,15,3233,0,105,29,0,0,299,659,1935,3,0,140,Monthly-AE-October-2024-revised.csv,,,,,,,SM5 1AA,51.380188,-0.183708
MSitAE-OCTOBER-2024,RVV,NHS ENGLAND SOUTH EAST ,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,13636,0,12703,0,0,0,6263,0,468,0,0,0,531,1171,3156,0,545,540,Monthly-AE-October-2024-revised.csv,,,,,,,CT1 3NG,51.266589,1.087083
MSitAE-OCTOBER-2024,RWD,NHS ENGLAND MIDLANDS ,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,10357,0,9820,0,0,0,6293,0,1247,0,0,0,1023,1171,4476,0,0,1081,Monthly-AE-October-2024-revised.csv,,,,,,,LN2 5QY,53.233575,-0.519635
MSitAE-OCTOBER-2024,RWH,NHS ENGLAND EAST OF ENGLAND ,EAST AND NORTH HERTFORDSHIRE NHS TRUST,9362,0,7726,0,0,0,5240,0,148,0,0,0,234,107,3491,0,76,291,Monthly-AE-October-2024-revised.csv,,,,,,,SG1 4AB,51.924611,-0.212726
MSitAE-OCTOBER-2024,RWJ,NHS ENGLAND NORTH WEST ,STOCKPORT NHS FOUNDATION TRUST,7968,0,1044,230,0,43,3404,0,35,88,0,4,820,299,2854,0,61,879,Monthly-AE-October-2024-revised.csv,,,,,,,SK2 7JE,53.383778,-2.13202
MSitAE-OCTOBER-2024,RX1,NHS ENGLAND MIDLANDS ,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,16524,1792,320,117,0,0,9039,238,18,54,0,0,606,481,4594,0,0,4607,Monthly-AE-October-2024-revised.csv,,,,,,,NG7 2UH,52.943799,-1.185957
MSitAE-OCTOBER-2024,RXN,NHS ENGLAND NORTH WEST ,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,12022,0,3620,254,0,90,4652,0,101,42,0,0,1108,409,3238,0,90,1329,Monthly-AE-October-2024-revised.csv,,,,,,,PR2 9HT,53.791521,-2.706842
MSitAE-OCTOBER-2024,RXP,NHS ENGLAND NORTH EAST AND YORKSHIRE ,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,13500,0,4332,0,0,7236,5377,0,0,0,0,0,2186,23,4380,0,0,776,Monthly-AE-October-2024-revised.csv,,,,,,,DL3 6HX,54.530374,-1.563733
MSitAE-OCTOBER-2024,RYY,NHS ENGLAND SOUTH EAST ,KENT COMMUNITY HEALTH NHS FOUNDATION TRUST,0,0,15413,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,Monthly-AE-October-2024-revised.csv,,,,,,,TN25 4AZ,51.171892,0.870743
MSitAE-OCTOBER-2024,Y02676,NHS ENGLAND SOUTH EAST ,BRIGHTON STATION HEALTH CENTRE,0,0,1902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Monthly-AE-October-2024-revised.csv,,,,,,,NOT AVAILABLE,,
MSitAE-OCTOBER-2024,R1D,NHS ENGLAND MIDLANDS ,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,0,0,3110,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,Monthly-AE-October-2024-revised.csv,,,,,,,SY2 6FG,52.690597,-2.72109
MSitAE-OCTOBER-2024,R1H,NHS ENGLAND LONDON,BARTS HEALTH NHS TRUST,25988,975,17703,0,0,0,11891,45,1311,0,0,0,1195,1199,4595,1,48,1169,Monthly-AE-October-2024-revised.csv,,,,,,,E1 2ES,51.517167,-0.05605
MSitAE-OCTOBER-2024,RAP,NHS ENGLAND LONDON,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,8680,489,6834,73,0,110,4763,11,622,33,0,10,285,848,1507,0,157,77,Monthly-AE-October-2024-revised.csv,,,,,,,N18 1QX,51.613094,-0.07375
MSitAE-OCTOBER-2024,RBV,NHS ENGLAND NORTH WEST ,THE CHRISTIE NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,745,Monthly-AE-October-2024-revised.csv,,,,,,,M20 4BX,53.429767,-2.230125
